t,strain,damage,stress,temperature
-0.015297108609539162,5.130794536126093e-21,2.096509389520503e-44,125.19964319559463,952.6573317468976
0.6646062888322553,5.722443742103424e-21,1.042936291713042e-44,125.19964319559463,952.6573317468976
2.1714329435717805,2.2832173296385407e-23,-1.905990093196711e-43,125.19964319559463,952.6573317468976
3.028912133001321,5.283979473906933e-21,1.5418343398264619e-43,125.19964319559463,952.6573317468976
3.7974292062445474,4.739573155881212e-21,-1.7719568584499417e-43,125.19964319559463,952.6573317468976
5.317512810416238,-4.148488337067168e-22,3.0360200891435898e-43,125.19964319559463,952.6573317468976
6.076568768172783,5.212201466023342e-21,-5.361610543598102e-44,125.19964319559463,952.6573317468976
7.176481272641136,8.417245364715123e-21,-1.8914697736069085e-43,125.19964319559463,952.6573317468976
8.396415269275504,7.672502991963723e-21,-2.694840787614559e-43,125.19964319559463,952.6573317468976
8.7613123399379,3.638287509404746e-21,1.664483210887028e-43,125.19964319559463,952.6573317468976
10.002973293899954,3.186474746081712e-21,-1.275253121822271e-43,125.19964319559463,952.6573317468976
10.936360333855752,9.365976876797507e-21,-1.6275265965844786e-43,125.19964319559463,952.6573317468976
11.864229967378686,8.022631762411628e-21,1.504254930346694e-43,125.19964319559463,952.6573317468976
13.040616646465303,1.698823756370232e-20,-2.849330236158734e-45,125.19964319559463,952.6573317468976
13.934673616594807,3.015328728482506e-22,1.9445596043069017e-43,125.19964319559463,952.6573317468976
14.970280101684299,8.035052768350844e-21,-8.424557711757738e-44,125.19964319559463,952.6573317468976
15.675693422376263,8.108215285906848e-21,2.129458795521914e-44,125.19964319559463,952.6573317468976
17.077523026192605,8.909576295576962e-22,-7.884091366250095e-45,125.19964319559463,952.6573317468976
18.222618474391968,1.60209079090258e-20,4.509840249521668e-44,125.19964319559463,952.6573317468976
19.240273230229416,5.91390783996291e-22,9.74861874197773e-44,125.19964319559463,952.6573317468976
20.06250350743662,1.1227590884610035e-20,-9.952175154049524e-44,125.19964319559463,952.6573317468976
20.93061129055857,1.031529732206618e-20,9.411799918070575e-44,125.19964319559463,952.6573317468976
