t,strain,damage,stress,temperature
-0.04012867953476448,-4.61241736128399e-23,3.0576723520351246e-46,131.20327721816375,889.2120439887946
0.8049251564223887,3.8705147381044603e-23,-1.4586170475891566e-46,131.20327721816375,889.2120439887946
1.848839063113206,1.0130983930479844e-22,2.8684901607427783e-46,131.20327721816375,889.2120439887946
3.240769474125032,5.338778632459928e-22,-1.3134694611832353e-46,131.20327721816375,889.2120439887946
3.942850066299607,6.440235899085344e-23,-2.5181776346910187e-46,131.20327721816375,889.2120439887946
5.186996317678711,-1.0330068891333245e-22,-3.139681358454967e-46,131.20327721816375,889.2120439887946
5.970727992779062,1.2623474941223521e-22,1.8024737492260906e-46,131.20327721816375,889.2120439887946
6.968664873899284,4.411016514706029e-22,-1.8311906964522974e-46,131.20327721816375,889.2120439887946
8.024987430658005,-1.0260554162907745e-22,-3.845305500611059e-46,131.20327721816375,889.2120439887946
9.010424714723234,-1.2335325959210534e-23,-1.5899683546089602e-46,131.20327721816375,889.2120439887946
9.664120167098083,1.6784983123060127e-22,1.4020663665489223e-46,131.20327721816375,889.2120439887946
11.011354457246084,1.543227328249561e-22,2.043272994500852e-46,131.20327721816375,889.2120439887946
11.947280990035976,1.624795385471866e-22,2.8665806211700817e-47,131.20327721816375,889.2120439887946
13.085779615303341,2.2479458347402215e-22,-1.6485288457830047e-46,131.20327721816375,889.2120439887946
14.094492250998448,1.8399136150363198e-22,-2.9349308792202384e-46,131.20327721816375,889.2120439887946
14.471885772605424,9.2080160820515e-22,-3.329758076358422e-46,131.20327721816375,889.2120439887946
15.715910448454515,3.5762492420227767e-22,6.249992229387797e-47,131.20327721816375,889.2120439887946
16.94131061162075,3.5633832959276233e-22,-3.0918737478584538e-46,131.20327721816375,889.2120439887946
17.962176575684566,1.621407869593096e-22,-2.0492749817990234e-46,131.20327721816375,889.2120439887946
18.407991060036686,1.9410584358430675e-22,6.464561639706749e-46,131.20327721816375,889.2120439887946
20.028058647183528,2.7889525272737306e-22,-9.401764545069122e-47,131.20327721816375,889.2120439887946
21.102285201057615,5.414534549113489e-22,-1.5108812983932263e-46,131.20327721816375,889.2120439887946
22.24955959844691,5.020950018075486e-22,8.571616243936876e-47,131.20327721816375,889.2120439887946
22.9768993944931,8.381493790896211e-24,-5.451603036908108e-46,131.20327721816375,889.2120439887946
23.844951783074286,3.970822817053929e-22,2.2137876706891203e-46,131.20327721816375,889.2120439887946
25.065253648997658,6.782638934632447e-22,2.3483140938604764e-46,131.20327721816375,889.2120439887946
26.192549998803383,6.383910783011202e-22,1.6014272089997059e-46,131.20327721816375,889.2120439887946
27.171215033214253,4.782620219129432e-22,4.947439672678271e-47,131.20327721816375,889.2120439887946
28.153163292472794,3.918348301860562e-22,1.8837674331121626e-46,131.20327721816375,889.2120439887946
29.22463122798031,6.1339697267249625e-22,-5.314826946854779e-46,131.20327721816375,889.2120439887946
30.120667235854235,3.4151065757484224e-22,-1.556075715595431e-46,131.20327721816375,889.2120439887946
30.998859303490423,5.830577967224325e-22,1.3487391764545907e-47,131.20327721816375,889.2120439887946
32.5637530017923,4.1567417929274286e-22,-4.3601783483846204e-46,131.20327721816375,889.2120439887946
32.95900070069066,-3.424271725983235e-23,2.961792260381437e-46,131.20327721816375,889.2120439887946
34.081208853020094,3.6855251371948043e-22,-1.2315639511468327e-46,131.20327721816375,889.2120439887946
35.0743871470088,2.770546784385982e-22,4.0129770780038054e-46,131.20327721816375,889.2120439887946
36.05348599296099,2.551749690264868e-22,5.973459190190358e-46,131.20327721816375,889.2120439887946
37.19873124091461,9.581720414112844e-22,-1.1529466614376749e-47,131.20327721816375,889.2120439887946
37.90164823466083,4.258729975696636e-22,-2.026520745171063e-47,131.20327721816375,889.2120439887946
38.87643546819233,3.4848071036848147e-22,2.682352140967525e-46,131.20327721816375,889.2120439887946
40.01636088863464,7.340704135753977e-22,4.1957192354671544e-46,131.20327721816375,889.2120439887946
41.32241825419155,2.5615252434706236e-22,1.069627014724393e-46,131.20327721816375,889.2120439887946
43.00612799039782,4.097010930693387e-22,-3.816200828359298e-46,131.20327721816375,889.2120439887946
44.136699859774076,2.0571134741370838e-22,-3.5954736103464654e-46,131.20327721816375,889.2120439887946
44.944303684144394,8.293591653037862e-22,-1.12198781845683e-46,131.20327721816375,889.2120439887946
45.93179830056226,5.467422203193657e-22,1.7324967310453837e-46,131.20327721816375,889.2120439887946
46.768275892599306,5.746809357154612e-22,8.460064080657514e-47,131.20327721816375,889.2120439887946
47.99556864349353,6.022135858152989e-22,8.535079796408231e-47,131.20327721816375,889.2120439887946
49.98520876260703,6.815258044418576e-22,2.3783996986217625e-46,131.20327721816375,889.2120439887946
50.92851780225175,6.107108465881514e-22,-2.760800429443628e-46,131.20327721816375,889.2120439887946
52.04851115775347,3.68105631915225e-22,5.478707257387399e-47,131.20327721816375,889.2120439887946
52.974238431866645,6.249947138558507e-22,6.022471428560515e-46,131.20327721816375,889.2120439887946
53.7489194335118,6.882505155586038e-22,7.360856965504365e-47,131.20327721816375,889.2120439887946
54.99593855028205,5.237398317538964e-22,3.620203326501736e-46,131.20327721816375,889.2120439887946
55.704541019395975,7.108022348486819e-22,-3.856234315025603e-46,131.20327721816375,889.2120439887946
57.074809018181924,6.44389480652572e-22,1.6179434835084168e-46,131.20327721816375,889.2120439887946
58.208322278611554,8.801977838440361e-22,-2.0480422929149918e-46,131.20327721816375,889.2120439887946
59.00379943118676,2.019307419589863e-22,-6.879617436943118e-47,131.20327721816375,889.2120439887946
59.69955875655114,3.5947584783080964e-22,-3.0836656637394742e-46,131.20327721816375,889.2120439887946
60.61200612574493,6.167727739050166e-22,5.430377899906263e-47,131.20327721816375,889.2120439887946
62.306899366956365,7.498533076124272e-22,3.013578718586941e-46,131.20327721816375,889.2120439887946
63.32716980371266,5.647175903605066e-22,-2.6098788569127213e-46,131.20327721816375,889.2120439887946
63.842147312198065,1.64599319614746e-22,-5.85437285155173e-47,131.20327721816375,889.2120439887946
65.2426193733359,8.897511601440637e-22,-2.9234848570204534e-46,131.20327721816375,889.2120439887946
66.94277285846198,1.1252501550167615e-21,6.639542984026998e-46,131.20327721816375,889.2120439887946
67.72184225859954,9.555112476490952e-22,4.321432723476853e-46,131.20327721816375,889.2120439887946
69.24501563836131,9.107188965114552e-22,2.278166339684367e-46,131.20327721816375,889.2120439887946
69.96944021436921,6.001015649977881e-22,4.2123267117457873e-47,131.20327721816375,889.2120439887946
71.02965936257182,6.668529040911441e-22,6.701148468188907e-46,131.20327721816375,889.2120439887946
72.01241549345967,5.350882747774402e-22,-5.978591469434391e-48,131.20327721816375,889.2120439887946
73.0011304930002,1.1437928390004337e-21,4.303795355842655e-46,131.20327721816375,889.2120439887946
73.71654012534329,6.893255531947796e-22,-3.073849075088534e-46,131.20327721816375,889.2120439887946
75.2373413912559,1.2040990397393451e-21,7.162322602305609e-48,131.20327721816375,889.2120439887946
75.94060274095466,1.004775805503969e-21,4.843355890493067e-47,131.20327721816375,889.2120439887946
76.83742519761262,9.331380452748636e-22,-1.661006324226994e-46,131.20327721816375,889.2120439887946
78.02742810518775,1.1490065120240347e-21,3.725028419618338e-46,131.20327721816375,889.2120439887946
79.15095435778815,6.494078219204407e-22,-3.1728791643780396e-46,131.20327721816375,889.2120439887946
80.1302144594425,1.1792979845236208e-21,5.180527447217084e-46,131.20327721816375,889.2120439887946
81.00964825305509,5.928985634153056e-22,1.7221043022637296e-46,131.20327721816375,889.2120439887946
81.85150681964309,3.629661708512384e-22,7.985616199829448e-47,131.20327721816375,889.2120439887946
82.99057679232776,8.895675814610065e-22,-1.2715778518639552e-46,131.20327721816375,889.2120439887946
83.52270221399033,8.798439674944645e-22,3.3182869423637326e-46,131.20327721816375,889.2120439887946
84.91572550722029,1.1649591673527774e-21,2.5752183650152727e-46,131.20327721816375,889.2120439887946
86.08522351351623,1.1534587291352269e-21,4.4387506033390524e-46,131.20327721816375,889.2120439887946
86.95942316420003,1.1380273402917323e-21,5.92545128412202e-46,131.20327721816375,889.2120439887946
88.17972325435298,9.409277429771865e-22,2.1613871399468792e-46,131.20327721816375,889.2120439887946
88.80482108733732,8.681660884576471e-22,9.716035921741583e-47,131.20327721816375,889.2120439887946
90.29765475261364,1.13066397329506e-21,-4.333856773336321e-46,131.20327721816375,889.2120439887946
90.87248644870301,8.591069574341523e-22,-1.887962284037438e-46,131.20327721816375,889.2120439887946
92.40209910355851,1.3307763827481344e-21,1.895219199001252e-46,131.20327721816375,889.2120439887946
92.96166192002082,1.2369787339550385e-21,1.8835564220839706e-46,131.20327721816375,889.2120439887946
93.93868975923927,8.252703513943042e-22,-7.73547663090241e-47,131.20327721816375,889.2120439887946
94.91162284480774,1.3590206345331401e-21,3.817153962029919e-46,131.20327721816375,889.2120439887946
96.03950273631935,1.3823366621871322e-21,2.9892039887879812e-46,131.20327721816375,889.2120439887946
96.77577414520835,1.4399652754059426e-21,-5.495011190063556e-46,131.20327721816375,889.2120439887946
97.84933395737716,1.2019671338468555e-21,2.38856339980733e-46,131.20327721816375,889.2120439887946
98.52657747640849,1.4166808033331063e-21,3.894276625864367e-46,131.20327721816375,889.2120439887946
99.81888234489955,1.0938007084613531e-21,-3.998221502578809e-46,131.20327721816375,889.2120439887946
101.04013365799055,8.962972060662384e-22,1.5855861211398586e-46,131.20327721816375,889.2120439887946
102.28880985845902,1.2071835835359681e-21,-2.95008854930187e-46,131.20327721816375,889.2120439887946
103.30230722481716,1.2207311133684243e-21,-1.5353003111374476e-46,131.20327721816375,889.2120439887946
103.89992468825996,1.0670224092425596e-21,7.665296408190824e-48,131.20327721816375,889.2120439887946
104.79745309746552,9.01991058581674e-22,3.701915299764793e-46,131.20327721816375,889.2120439887946
106.05834700519792,1.4831788036746715e-21,6.2967835856137155e-46,131.20327721816375,889.2120439887946
106.94838192063526,7.822997620613937e-22,-1.4088533396445414e-46,131.20327721816375,889.2120439887946
108.00611366725687,1.2068778060360572e-21,-1.2152032642174495e-46,131.20327721816375,889.2120439887946
109.09935543529495,1.0483200541552032e-21,1.794514591972745e-46,131.20327721816375,889.2120439887946
109.7887821133771,1.2628215607345614e-21,4.612646587970884e-47,131.20327721816375,889.2120439887946
110.83047572165134,1.8228917981304978e-21,4.217990527234662e-46,131.20327721816375,889.2120439887946
112.14811925089876,1.0499323629617797e-21,-1.4327541372900886e-46,131.20327721816375,889.2120439887946
113.21880598229252,1.3636287679758807e-21,6.8234905489459445e-47,131.20327721816375,889.2120439887946
114.339443167611,1.60287602066777e-21,-4.7181250948200855e-46,131.20327721816375,889.2120439887946
